wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
K03616: electron transport complex protein RnfB	1.73370274933814	1.47336561859039	0.123110261828812	2.68556766694322e-25	0.0106625297679874	1.66533453693773e-15	2.69784194983913e-14	0.34911055887897	0.154240725879602	1.35998755313506e-24	0.0509333302281135	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.389783137672558
K03615: electron transport complex protein RnfC	1.96478082504835	1.72858281137964	0.425864694622059	1.7109853783838e-27	0.00583609990422085	1.66533453693773e-15	6.32827124036339e-15	0.840768350111621	0.999856280509337	1.07925056976396e-26	0.032412719084847	6.8261894453468e-15	4.33785890091126e-14	0.996109716538046	0.999998145862406
K03614: electron transport complex protein RnfD	1.96706654352972	1.82101155798337	0.323048195216461	4.92574404799669e-29	0.139475191638101	1.66533453693773e-15	1.66533453693773e-15	0.509319962826849	0.999842757602689	3.72922935574078e-28	0.330730616089257	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K03613: electron transport complex protein RnfE	1.96683080018262	1.78634942007255	0.15931271706493	1.25304261151919e-35	0.0237613294047266	1.66533453693773e-15	1.66533453693773e-15	0.742069947649516	0.767131402296275	2.88911756678687e-34	0.0902841523636523	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K03612: electron transport complex protein RnfG	1.75719213371228	1.56468734257516	0.0891062088782615	1.10058468208379e-23	0.105559275408006	1.66533453693773e-15	2.27595720048157e-14	0.320515322193673	0.694288601406121	4.88997004368178e-23	0.268059786987289	6.8261894453468e-15	1.19842140824665e-13	0.996109716538046	0.997906662753025
K03610: septum site-determining protein MinC	0.930198103134005	0.697873329357961	0	2.97642861916075e-09	0.075390492438364	3.24507754001502e-10	4.12814506073333e-05	0.381604573063513	0.376061316919679	6.00315473983814e-09	0.209193703462978	7.13870147671536e-10	7.93934249121131e-05	0.996109716538046	0.683105113724288
K09704: hypothetical protein	1.863607450582	1.50908999053749	0.055963909127463	6.99178727005848e-32	6.60040878618373e-05	1.66533453693773e-15	3.21964677141295e-15	0.04478366919396	0.000991171576651658	7.91059648937658e-31	0.00103815731993541	6.8261894453468e-15	2.50613681554868e-14	0.996109716538046	0.0154699009925093
K06069: atypical protein kinase C	0.0351916017591544	0.154076903856438	0.529972852023338	4.48485715539286e-13	0.0223142215995459	3.94129173741931e-14	1.35312870575e-07	0.381452306608748	0.715224457400532	1.10747770810857e-12	0.0861844332972308	1.04625568275932e-13	3.22115542897936e-07	0.996109716538046	0.999998145862406
K06068: novel protein kinase C	0.0351162294865022	0.194951398909438	0.58955460440537	3.05994876570638e-16	0.000828982443621729	2.80886425230165e-14	1.2311015207267e-08	0.450730648791562	0.99987594367511	8.82326297340346e-16	0.00798420274418586	8.48160947682968e-14	3.10942529322133e-08	0.996109716538046	0.999998145862406
K14451	0.0471987957874589	0.0821120304420977	0	1.95969960172713e-07	0.0262296040943082	0.0153623362118178	0.000134644548645202	0.917468026819921	0.000702159033298175	3.56612600170794e-07	0.0972940890445179	0.0202097558939561	0.000246787524120248	0.996109716538046	0.0122465387842005
K06391: stage III sporulation protein AB	0.547726392556266	0.512660193342209	0	0.000630063268571718	0.944793955840902	0.000319623711095507	0.00473347979490502	0.028337187734591	0.999806942562701	0.000859138690814527	0.999999996206915	0.000496820615280478	0.00713362008209627	0.996109716538046	0.999998145862406
K06390: stage III sporulation protein AA	1.40764612100317	1.16761667997111	0	3.53338798538505e-21	0.0176200376705626	1.88737914186277e-15	3.03090885722668e-14	0.716571371014174	0.999842537283661	1.33588401658626e-20	0.0725699965608048	7.46489722970673e-15	1.23961984661357e-13	0.996109716538046	0.999998145862406
K06393: stage III sporulation protein AD	1.01341986678132	0.979037242180409	0.102508232745714	2.86693737773141e-07	0.965424301426365	1.22134532742901e-06	6.33753929909497e-05	0.255769610873483	0.213154666993912	5.16320557019002e-07	0.999999996206915	2.23387289905661e-06	0.00011965447181635	0.996109716538046	0.477890408100163
K06392: stage III sporulation protein AC	1.39783099914919	1.07899430529501	0	1.11449052940222e-11	0.0896571933400339	3.93273191789945e-11	7.89618762297994e-06	0.693088500368378	0.000939045984114068	2.55803312687456e-11	0.23727971124382	9.1194434987634e-11	1.62763610095086e-05	0.996109716538046	0.0149584496888764
K06395: stage III sporulation protein AF	0.460925819673349	0.410456369638485	0	0.00157648292447257	0.874557875329577	0.00136961369145705	0.0188903063533737	0.421741456462149	0.475491824815835	0.00206100763772863	0.999999996206915	0.00201616409671078	0.0260678519095411	0.996109716538046	0.790365575547238
K06394: stage III sporulation protein AE	0.963563421472664	0.9708223496136	0.0886432867979244	1.57532489432674e-11	0.996393846823469	5.2501336611499e-12	1.29749599953044e-09	0.854693322011815	0.346089032126015	3.58467388103434e-11	0.999999996206915	1.26314480614306e-11	3.52898040622958e-09	0.996109716538046	0.649998129759658
K06397: stage III sporulation protein AH	1.16634220388241	0.867756625317294	0.0989103487932814	3.2478347804448e-11	0.0312044559747356	7.66839924892793e-11	4.33229734431162e-05	0.340347159612588	0.0388187556615482	7.27892868503959e-11	0.110047232629326	1.74560756276082e-10	8.32145595923788e-05	0.996109716538046	0.16652161935038
K06396: stage III sporulation protein AG	0.849220952340515	0.855420361864161	0	1.88037524959109e-07	0.99854055503458	3.29539407650792e-07	9.68813565815907e-06	0.617014411338658	0.496951232216725	3.4299802649868e-07	0.999999996206915	6.22565603466906e-07	1.97626279327126e-05	0.996109716538046	0.811411521057727
K06399: stage IV sporulation protein B	1.33109943767696	1.0919917612579	0	3.76362367460981e-21	0.0174807650191031	3.44169137633799e-15	6.58362253602718e-14	0.826270827371729	0.101787223214716	1.42028377602913e-20	0.0722372143050106	1.26660068970794e-14	2.41558230119334e-13	0.996109716538046	0.302164578473623
K06398: stage IV sporulation protein A	1.55705728623615	1.33946550444583	0.121108571662478	6.31060611031362e-23	0.0281327514924692	1.66533453693773e-15	2.85327317328665e-14	0.846091445503787	0.108828495841674	2.63461312712476e-22	0.102357476589755	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.316006202354339
K11078: mannopine transport system permease protein	0.0117469004752243	0.0160595517250305	0	0.00096169529996322	0.631737245359205	0.120983847138319	0.0553566101297192	0.635810425958719	1.39071115542041e-05	0.00128429997605882	0.910365675308116	0.140808542548939	0.0707147294563695	0.996109716538046	0.00122684910189044
K11079: mannopine transport system permease protein	0.0438108310753325	0.0347175858856043	0.00779170110616312	0.00182500274180302	0.495528781973594	0.00144279382795054	0.0603595472461251	0.833203305311756	0.471951445897608	0.002370634163328	0.7942596528986	0.00211825519313433	0.0766712362452345	0.996109716538046	0.786257635310896
K11074: putrescine transport system permease protein	1.24287742694919	1.17707319234167	0.119839950312578	1.05307915293092e-25	0.527902593044589	1.66533453693773e-15	6.32827124036339e-15	0.810664085152521	0.210168675149916	5.51643098441522e-25	0.822664780047531	6.8261894453468e-15	4.33785890091126e-14	0.996109716538046	0.473366912413029
K11075: putrescine transport system permease protein	1.2240068452545	1.11191423447253	0.0294557319411837	5.04199335858687e-24	0.217346665482465	1.66533453693773e-15	1.72084568816899e-14	0.332993903156441	0.65691150361171	2.28863635896482e-23	0.453855627029764	6.8261894453468e-15	9.80785365532271e-14	0.996109716538046	0.967573244649648
K11076: putrescine transport system ATP-binding protein	1.03887047986504	0.921109239695628	0.0815025011218861	3.10773804551678e-26	0.0587799998437438	1.66533453693773e-15	1.47659662275146e-14	0.414993106150682	0.101472330812721	1.73072291702293e-25	0.174720726379223	6.8261894453468e-15	8.66735163229327e-14	0.996109716538046	0.301592811355973
K11070: spermidine/putrescine transport system permease protein	1.81232859135256	1.64965309964758	0.168561851848718	3.62209388241948e-34	0.0339118114817523	1.66533453693773e-15	1.66533453693773e-15	0.323559160124624	0.766945192512676	6.21061562317953e-33	0.116359186296182	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K11071: spermidine/putrescine transport system permease protein	1.81326045288053	1.56829547223902	0.102215000848215	1.72924485174419e-31	0.003027846892246	1.66533453693773e-15	1.66533453693773e-15	0.728388806412162	0.999865558436478	1.82932444111493e-30	0.0203877257003334	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K11072: spermidine/putrescine transport system ATP-binding protein	1.98080002884551	1.65970522297998	0.177413321221322	1.08621843913815e-38	2.1609082782037e-06	1.66533453693773e-15	1.66533453693773e-15	0.316549237608687	0.999828759472592	7.26572707586144e-37	5.71889073453301e-05	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K11073: putrescine transport system substrate-binding protein	1.04557545109147	0.909941698819975	0.0788409180873406	1.82844305739227e-19	0.11486994735776	1.23234755733392e-14	1.78523862359725e-13	0.267543789844837	0.143621387376147	6.25617363144842e-19	0.286093850068202	4.18132641108785e-14	6.24884847719176e-13	0.996109716538046	0.373759463428221
K06934	1.1198641094188	1.13348791871473	0.109400868054904	2.69530876102918e-11	0.993410518437982	5.10144604337626e-09	2.97986381903037e-07	0.932265485242561	0.00700954784606599	6.05847283175207e-11	0.999999996206915	1.06307778384222e-08	6.90724716924519e-07	0.996109716538046	0.0555718962953822
K06937	0.565057812861729	0.528319784296316	0	1.33191038671631e-08	0.876836203580269	5.62396832437528e-08	1.20786391710759e-05	0.663481108176618	0.171810314589295	2.58937672435074e-08	0.999999996206915	1.1103825880789e-07	2.44505076934948e-05	0.996109716538046	0.415302013215873
K06931	0.0570555457982907	0.0355300577068346	0.00190742280272141	0.0095722481239235	0.421215028074023	0.0307310576742397	0.374271041165467	0.480004324047326	0.365486524767747	0.0114923618008525	0.710428339120692	0.0387287677149269	0.417318059145733	0.996109716538046	0.67180337422557
K06933	0.977662943586788	1.06368324559576	0.0996894948713535	3.07727724937059e-07	0.785502362875486	9.51255799575002e-07	3.69060848048886e-06	0.963919041200394	0.4119061156705	5.52548277785214e-07	0.999999996206915	1.74933355045711e-06	7.83016166634216e-06	0.998718318871733	0.723808465960258
K06939	0.663424654745693	0.636163739888367	0	3.76371022710131e-07	0.96350779568746	4.61726651024286e-06	0.000176626536434688	0.217722953325957	0.0941394628823614	6.71445022050577e-07	0.999999996206915	8.18442086425401e-06	0.000319692455330938	0.996109716538046	0.288175249615192
K05916: nitric oxide dioxygenase	0.309900476770861	0.474829089458838	0.137370509760222	0.016358734916159	0.168980148801138	0.290823857118287	0.0329580541438034	0.612971829122301	0.13805483425799	0.0191712782893068	0.380656055146402	0.319827428776696	0.0437071188612922	0.996109716538046	0.364256513276283
K05914	0.0452879581488222	0.0535176666252411	0	0.00352476821721314	0.812374122159368	0.0219246836923294	0.0194753884929495	0.373001371109547	6.91222046138105e-06	0.00444024506170869	0.999999996206915	0.0282445607693564	0.0268023264202088	0.996109716538046	0.000779160850896787
K05915	0.107979084800743	0.171892152007055	0	0.0814449300222991	0.487970195550765	0.27681254981156	0.0927425229420435	0.924118512692141	0.438856682371842	0.0892609450928582	0.786827703395366	0.30550537686005	0.113907130175185	0.996109716538046	0.751426336314318
K05912	0.186006687214333	0.174794452851839	0.0106864131540697	1.30161643468254e-07	0.918253123052097	8.25784065972002e-06	0.000385166791777247	0.720798001341756	0.0352377801667275	2.40380438043465e-07	0.999999996206915	1.44109736512947e-05	0.000672357402221997	0.996109716538046	0.156221680899396
K05910: NADH peroxidase	0.253527308263014	0.202199455971077	0.00445591045915803	3.39639922858432e-12	0.0762703013399185	1.39777078800307e-13	1.51460054720332e-07	0.372689485553699	0.999935061981938	8.02869207937583e-12	0.21093017912589	3.57038639805904e-13	3.59009872695739e-07	0.996109716538046	0.999998145862406
K05911: quinone-reactive Ni/Fe-hydrogenase	0.0206895893806402	0.0260933992517332	0	0.17653395673916	0.865522852708239	0.26742578868845	0.212901367040439	0.104341975865869	0.656489920068882	0.187794861005115	0.999999996206915	0.29585982837997	0.246796918905952	0.996109716538046	0.967333368060829
K05919: superoxide reductase	1.42198653440128	1.28277610821625	0.118214530945981	3.75513573198153e-12	0.520272930435411	6.74460487459783e-13	1.46646422782837e-08	0.358675568809794	0.283329660685761	8.85950046533781e-12	0.815660023075985	1.67500652271224e-12	3.68705813911246e-08	0.996109716538046	0.572459269700247
K00392: sulfite reductase (ferredoxin)	0.0975501246093139	0.153355153152023	0.0258390941766558	0.0211520435207731	0.229553672136236	0.215993599679618	0.0299684345216955	0.0340310032229889	0.172009372906384	0.0245196131995707	0.472857259659313	0.242440169878266	0.0400214701477755	0.996109716538046	0.415484544794112
K00391	0.0244713761670446	0.112585156730388	0	0.0248691431189977	0.029634592771376	0.837328494643691	0.0670090815946104	0.16062128998411	0.999855886802817	0.0286051538483256	0.10604689370921	0.860658315923023	0.0845005758579642	0.996109716538046	0.999998145862406
K00390: phosphoadenosine phosphosulfate reductase	1.0466365970159	1.1719397068727	0.0985874922458388	8.98257478320843e-17	0.39381395610239	2.98272517795795e-12	9.33797483781973e-12	0.0466797177953287	9.70194503870466e-05	2.67107634125011e-16	0.680907504438547	7.25073808236023e-12	2.90594339661599e-11	0.996109716538046	0.00365152910150963
K00397: anaerobic dimethyl sulfoxide reductase	0.0906879385319405	0.0709326688959951	0	0.0349141541080197	0.90358623313306	0.264420160709368	0.545344912656947	0.560672138114505	0.00793107826960049	0.0396497119506559	0.999999996206915	0.292800712795693	0.590555858982893	0.996109716538046	0.0598218474780417
K00395: adenylylsulfate reductase, subunit B	0.280913875791266	0.3009731356144	0	0.00072469573711154	0.9563033481645	0.0053346924010339	0.0113855475879032	0.470856074223418	0.0264952755189511	0.000980489653655911	0.999999996206915	0.0074171477033105	0.0162304047230836	0.996109716538046	0.131119302507199
K00394: adenylylsulfate reductase, subunit A	0.873750230670169	0.89377806313766	0	1.65237949058497e-10	0.975158316890566	3.463107578483e-11	3.77213427160683e-09	0.48733917176188	0.307972230004824	3.5730138398546e-10	0.999999996206915	8.04884911425202e-11	9.91406792369205e-09	0.996109716538046	0.603582085346429
K01229: lactase-phlorizin hydrolase	0.0997581804982439	0.137734829146806	0.0656264268595613	0.190335238239029	0.362406504669632	0.594405152506507	0.183694864212038	0.436697446122096	0.999912252997203	0.201806409190206	0.647861496012937	0.624248475380799	0.214987625160292	0.996109716538046	0.999998145862406
K02430: DeoR family transcriptional regulator, L-fucose operon activator	0.454668151937989	0.49257988608829	0	9.72018630232548e-10	0.860416870770879	5.55088858711361e-06	2.38724525741807e-05	0.832475312126643	0.000453606538863529	2.01590371455725e-09	0.999999996206915	9.78518935121939e-06	4.69049770235758e-05	0.996109716538046	0.00920367667354101
K04618: galactose oxidase	0.237547450538219	0.23163050738151	0.0239013946921438	2.42095014007459e-07	0.984635244972135	1.16636359456246e-05	0.000279989334082131	0.850915405511354	0.000103995540273289	4.37799272211349e-07	0.999999996206915	2.01580215789372e-05	0.000497168925483645	0.996109716538046	0.0037346377553703
K01376	1.00233433929049	0.916901370863295	0.249251878402922	1.07868892350467e-11	0.511007892020577	5.10513853413386e-12	7.46247363903052e-08	0.285005157948181	0.215035486444038	2.47959950051848e-11	0.808553428315377	1.22874568039829e-11	1.80111328472557e-07	0.996109716538046	0.480514319377703
